"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"3","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\CachingStateTable.java","3","53","Access to field `scopedReadStateSupplier` on foreign value `builder` (degree 1)","Design","LawOfDemeter"
"4","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\CachingStateTable.java","3","54","Access to field `derivedStateTable` on foreign value `builder` (degree 1)","Design","LawOfDemeter"
"5","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\CachingStateTable.java","3","86","Call to `get` on foreign value `cache` (degree 2)","Design","LawOfDemeter"
"6","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\CachingStateTable.java","3","119","Call to `get` on foreign value `cache` (degree 2)","Design","LawOfDemeter"
"7","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\CachingStateTable.java","3","137","Call to `get` on foreign value `cache` (degree 2)","Design","LawOfDemeter"
"8","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\CachingStateTable.java","3","154","Call to `get` on foreign value `cache` (degree 2)","Design","LawOfDemeter"
"9","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\CachingStateTable.java","3","177","Call to `get` on foreign value `cache` (degree 2)","Design","LawOfDemeter"
"10","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\CachingStateTable.java","3","226","Call to `get` on foreign value `cache` (degree 2)","Design","LawOfDemeter"
"1","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\PagingIterable.java","3","87","The method 'computeNext()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillBag.java","3","90","Avoid unused local variables such as 'scope'.","Best Practices","UnusedLocalVariable"
"1","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillCombiningState.java","3","40","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMap.java","3","222","Avoid unused local variables such as 'scope'.","Best Practices","UnusedLocalVariable"
"2","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMap.java","3","332","Avoid unused local variables such as 'scope'.","Best Practices","UnusedLocalVariable"
"3","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMap.java","3","418","Avoid unused local variables such as 'scope'.","Best Practices","UnusedLocalVariable"
"1","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","113","Access to field `existence` on foreign value `v` (degree 1)","Design","LawOfDemeter"
"2","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","114","Access to field `localAdditions` on foreign value `v` (degree 1)","Design","LawOfDemeter"
"3","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","148","The method 'persistDirectly(ForKeyAndFamily)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"4","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","148","The method 'persistDirectly(ForKeyAndFamily)' has an NPath complexity of 984, current threshold is 200","Design","NPathComplexity"
"5","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","168","Access to field `localAdditions` on foreign value `keyState` (degree 1)","Design","LawOfDemeter"
"6","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","169","Access to field `existence` on foreign value `keyState` (degree 1)","Design","LawOfDemeter"
"7","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","178","Access to field `localAdditions` on foreign value `keyState` (degree 1)","Design","LawOfDemeter"
"8","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","179","Access to field `localAdditions` on foreign value `keyState` (degree 1)","Design","LawOfDemeter"
"9","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","190","Access to field `values` on foreign value `keyState` (degree 1)","Design","LawOfDemeter"
"10","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","191","Access to field `localAdditions` on foreign value `keyState` (degree 1)","Design","LawOfDemeter"
"11","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","194","Access to field `localAdditions` on foreign value `keyState` (degree 1)","Design","LawOfDemeter"
"12","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","196","Access to field `existence` on foreign value `keyState` (degree 1)","Design","LawOfDemeter"
"13","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","216","Access to field `existence` on foreign value `keyState` (degree 1)","Design","LawOfDemeter"
"14","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","226","Access to field `values` on foreign value `keyState` (degree 1)","Design","LawOfDemeter"
"15","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","228","Access to field `existence` on foreign value `keyState` (degree 1)","Design","LawOfDemeter"
"16","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","230","Access to field `localAdditions` on foreign value `keyState` (degree 1)","Design","LawOfDemeter"
"17","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","231","Access to field `localAdditions` on foreign value `keyState` (degree 1)","Design","LawOfDemeter"
"18","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","321","The method 'read()' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"19","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","321","The method 'read()' has an NPath complexity of 540, current threshold is 200","Design","NPathComplexity"
"20","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","325","Access to field `existence` on foreign value `keyState` (degree 1)","Design","LawOfDemeter"
"21","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","332","Access to field `existence` on foreign value `keyState` (degree 1)","Design","LawOfDemeter"
"22","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","336","Access to field `localAdditions` on foreign value `keyState` (degree 1)","Design","LawOfDemeter"
"23","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","348","Avoid unused local variables such as 'scope'.","Best Practices","UnusedLocalVariable"
"24","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","352","Access to field `localAdditions` on foreign value `keyState` (degree 1)","Design","LawOfDemeter"
"25","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","354","Access to field `existence` on foreign value `keyState` (degree 1)","Design","LawOfDemeter"
"26","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","359","Access to field `existence` on foreign value `keyState` (degree 1)","Design","LawOfDemeter"
"27","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","364","Access to field `values` on foreign value `keyState` (degree 1)","Design","LawOfDemeter"
"28","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","399","Avoid unused local variables such as 'scope'.","Best Practices","UnusedLocalVariable"
"29","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","410","Access to field `existence` on foreign value `keyState` (degree 1)","Design","LawOfDemeter"
"30","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","411","Access to field `existence` on foreign value `keyState` (degree 1)","Design","LawOfDemeter"
"31","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","486","Avoid unused local variables such as 'scope'.","Best Practices","UnusedLocalVariable"
"32","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","508","Access to field `existence` on foreign value `keyState` (degree 1)","Design","LawOfDemeter"
"33","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","509","Access to field `existence` on foreign value `keyState` (degree 1)","Design","LawOfDemeter"
"34","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","512","Access to field `existence` on foreign value `keyState` (degree 1)","Design","LawOfDemeter"
"35","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","513","Access to field `values` on foreign value `keyState` (degree 1)","Design","LawOfDemeter"
"36","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","548","The method 'mergedCachedEntries(Set<Object>)' has an NPath complexity of 324, current threshold is 200","Design","NPathComplexity"
"37","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","688","Access to field `existence` on foreign value `keyState` (degree 1)","Design","LawOfDemeter"
"38","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","689","Access to field `existence` on foreign value `keyState` (degree 1)","Design","LawOfDemeter"
"39","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillMultimap.java","3","713","Access to field `existence` on foreign value `keyState` (degree 1)","Design","LawOfDemeter"
"1","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillStateCache.java","3","220","Access to field `computationKey` on foreign value `forKey` (degree 1)","Design","LawOfDemeter"
"2","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillStateCache.java","3","254","Access to field `value` on foreign value `weightedValue` (degree 1)","Design","LawOfDemeter"
"1","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillStateReader.java","3","80","Possible God Class (WMC=156, ATFD=198, TCC=2.674%)","Design","GodClass"
"2","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillStateReader.java","3","80","The class 'WindmillStateReader' has a total cyclomatic complexity of 156 (highest 31).","Design","CyclomaticComplexity"
"3","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillStateReader.java","3","80","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillStateReader.java","3","358","The method 'buildFetchSet()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"5","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillStateReader.java","3","390","The method 'performReads()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"6","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillStateReader.java","3","408","Access to field `future` on foreign value `waiting.get(stateTag)` (degree 1)","Design","LawOfDemeter"
"7","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillStateReader.java","3","414","Access to field `future` on foreign value `waiting.get(stateTag)` (degree 1)","Design","LawOfDemeter"
"8","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillStateReader.java","3","441","The method 'createRequest(Iterable<StateTag<?>>)' has a cyclomatic complexity of 21.","Design","CyclomaticComplexity"
"9","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillStateReader.java","3","441","The method 'createRequest(Iterable<StateTag<?>>)' has an NPath complexity of 432, current threshold is 200","Design","NPathComplexity"
"10","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillStateReader.java","3","588","The method 'consumeResponse(KeyedGetDataResponse, Set<StateTag<?>>)' has a cyclomatic complexity of 31.","Design","CyclomaticComplexity"
"11","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillStateReader.java","3","588","The method 'consumeResponse(KeyedGetDataResponse, Set<StateTag<?>>)' has an NPath complexity of 184500, current threshold is 200","Design","NPathComplexity"
"12","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillStateReader.java","3","850","Call to `getAndClearCoder` on foreign value `coderAndFuture` (degree 1)","Design","LawOfDemeter"
"13","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillStateReader.java","3","980","Avoid unused private methods such as 'getNonDoneFuture(StateTag)'.","Best Practices","UnusedPrivateMethod"
"1","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillValue.java","3","87","Avoid unused local variables such as 'scope'.","Best Practices","UnusedLocalVariable"
"1","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillWatermarkHold.java","3","94","Avoid unused local variables such as 'scope'.","Best Practices","UnusedLocalVariable"
"2","org.apache.beam.runners.dataflow.worker.windmill.state","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\state\WindmillWatermarkHold.java","3","136","The method 'persist(ForKeyAndFamily)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.beam.runners.dataflow.worker.windmill.work.processing","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\work\processing\ComputationWorkExecutorFactory.java","3","159","Access to field `receivers` on foreign value `readOperation` (degree 1)","Design","LawOfDemeter"
"1","org.apache.beam.runners.dataflow.worker.windmill.work.processing","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\work\processing\StreamingWorkScheduler.java","3","73","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","org.apache.beam.runners.dataflow.worker.windmill.work.processing","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\windmill\work\processing\StreamingWorkScheduler.java","3","340","The method 'executeWork(Work, StageInfo, ComputationState)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.beam.runners.dataflow.harness.test","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\test\java\org\apache\beam\runners\dataflow\harness\test\TestExecutorsTest.java","3","74","Avoid unused private methods such as 'taskToRun()'.","Best Practices","UnusedPrivateMethod"
"2","org.apache.beam.runners.dataflow.harness.test","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\test\java\org\apache\beam\runners\dataflow\harness\test\TestExecutorsTest.java","3","137","Avoid unused private methods such as 'taskToRun()'.","Best Practices","UnusedPrivateMethod"
"1","org.apache.beam.runners.dataflow.worker","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\test\java\org\apache\beam\runners\dataflow\worker\AvroByteReaderFactoryTest.java","3","84","Access to field `avroSource` on foreign value `avroReader` (degree 1)","Design","LawOfDemeter"
"2","org.apache.beam.runners.dataflow.worker","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\test\java\org\apache\beam\runners\dataflow\worker\AvroByteReaderFactoryTest.java","3","100","Access to field `avroSource` on foreign value `avroReader` (degree 1)","Design","LawOfDemeter"
"1","org.apache.beam.runners.dataflow.worker","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\test\java\org\apache\beam\runners\dataflow\worker\AvroByteReaderTest.java","3","61","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","org.apache.beam.runners.dataflow.worker","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\test\java\org\apache\beam\runners\dataflow\worker\AvroByteReaderTest.java","3","95","Access to field `syncPoints` on foreign value `fileInfo` (degree 1)","Design","LawOfDemeter"
"3","org.apache.beam.runners.dataflow.worker","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\test\java\org\apache\beam\runners\dataflow\worker\AvroByteReaderTest.java","3","100","Access to field `elementSizes` on foreign value `fileInfo` (degree 1)","Design","LawOfDemeter"
"4","org.apache.beam.runners.dataflow.worker","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\test\java\org\apache\beam\runners\dataflow\worker\AvroByteReaderTest.java","3","128","Access to field `syncPoints` on foreign value `fileInfo` (degree 1)","Design","LawOfDemeter"
"5","org.apache.beam.runners.dataflow.worker","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\test\java\org\apache\beam\runners\dataflow\worker\AvroByteReaderTest.java","3","268","Access to field `avroSource` on foreign value `reader` (degree 1)","Design","LawOfDemeter"
"1","org.apache.beam.runners.dataflow.worker","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\test\java\org\apache\beam\runners\dataflow\worker\AvroByteSinkFactoryTest.java","3","66","Access to field `resourceId` on foreign value `avroSink` (degree 1)","Design","LawOfDemeter"
"1","org.apache.beam.runners.dataflow.worker","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\test\java\org\apache\beam\runners\dataflow\worker\AvroByteSinkTest.java","3","67","Access to field `length` on foreign value `CoderUtils.encodeToByteArray(coder, value)` (degree 1)","Design","LawOfDemeter"
"1","org.apache.beam.runners.dataflow.worker","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\test\java\org\apache\beam\runners\dataflow\worker\BatchModeExecutionContextTest.java","3","204","Access to field `executionStateRegistry` on foreign value `executionContext` (degree 1)","Design","LawOfDemeter"
"2","org.apache.beam.runners.dataflow.worker","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\test\java\org\apache\beam\runners\dataflow\worker\BatchModeExecutionContextTest.java","3","210","Access to field `executionStateRegistry` on foreign value `executionContext` (degree 1)","Design","LawOfDemeter"
"3","org.apache.beam.runners.dataflow.worker","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\test\java\org\apache\beam\runners\dataflow\worker\BatchModeExecutionContextTest.java","3","216","Access to field `executionStateRegistry` on foreign value `executionContext` (degree 1)","Design","LawOfDemeter"
"4","org.apache.beam.runners.dataflow.worker","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\test\java\org\apache\beam\runners\dataflow\worker\BatchModeExecutionContextTest.java","3","223","Access to field `executionStateRegistry` on foreign value `executionContext` (degree 1)","Design","LawOfDemeter"
"1","org.apache.beam.runners.dataflow.worker","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\test\java\org\apache\beam\runners\dataflow\worker\CombineValuesFnFactoryTest.java","3","184","Avoid unused private methods such as 'createCombineValuesFn(String, CombineFn<InputT, AccumT, OutputT>, Coder<K>, Coder<InputT>, Coder<AccumT>, WindowingStrategy<?, ?>)'.","Best Practices","UnusedPrivateMethod"
"2","org.apache.beam.runners.dataflow.worker","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\test\java\org\apache\beam\runners\dataflow\worker\CombineValuesFnFactoryTest.java","3","250","Access to field `receivedElems` on foreign value `receiver` (degree 1)","Design","LawOfDemeter"
"3","org.apache.beam.runners.dataflow.worker","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\test\java\org\apache\beam\runners\dataflow\worker\CombineValuesFnFactoryTest.java","3","283","Access to field `receivedElems` on foreign value `receiver` (degree 1)","Design","LawOfDemeter"
"4","org.apache.beam.runners.dataflow.worker","C:\User\pavan\Projects\beam\runners\google-cloud-dataflow-java\worker\src\test\java\org\apache\beam\runners\dataflow\worker\CombineValuesFnFactoryTest.java","3","316","Access to field `receivedElems` on foreign value `receiver` (degree 1)","Design","LawOfDemeter"
